0.1733643901880426, 0.8273534826111334
0.3857582182219244, 0.4747641451930638
0.1288332042602893, 0.6194056388781619
0.5147936287437821, 0.5705530324784523
0.9341836548255292, 0.5372275115359971
0.3396223604741397, 0.7202878628457637
0.9193006925184171, 0.7740157557732135
0.8467448475635032, 0.8123585598993085
0.4431785207763632, 0.7541780525736576
0.3781636661771587, 0.08424918244904678
0.7250836911003765, 0.3847327430366315
0.2255955929102261, 0.3082667279493127
0.1425115554563298, 0.1600263458258723
0.8278408842911457, 0.1046842954853444
0.9146202172061223, 0.1145479819885831
0.6573213677909404, 0.09447331731350346
0.1832732548471724, 0.3873627568173857
0.5573818332705243, 0.2362965458410808
0.4244989048641677, 0.8047780728415157
0.6123244662778264, 0.815862232331
